Date,Address,lat,lon,Killed,Injured
4/17/16,"5021 W St Hwy 107, Edinburg, Texas",26.3102759,-98.2232341,1,6
4/18/16,"1200 block of E. 17th Street, Long Beach, California",33.787858,-118.176051,1,3
4/19/16,"81551 Us Highway 278, Blountsville, Alabama",34.1599125,-86.4690854,1,4
4/19/16,"2700 block of West 53rd Street, Chicago, Illinois",41.7973737,-87.6914673,1,3
4/19/16,"1400 block of West 84th Street, Chicago, Illinois",41.7413927,-87.6583636,1,4
4/21/16,"4800 block of Frankford Avenue, Baltimore, Maryland",39.3323899,-76.545298,0,4
4/22/16,"3162 Johnson Drive, Appling, Georgia",33.5991456,-82.2246035,6,0
4/23/16,"1650 South Hollywood Boulevard, Las Vegas, Nevada",36.1525857,-115.02572,1,3
4/23/16,"1200 block of Lee Road 83, Auburn, Alabama",32.5470452,-85.4190304,3,1
4/23/16,"3732 S.W. Topeka Boulevard, Topeka, Kansas",38.9989899,-95.6873432,1,4
4/23/16,"West 141st Street and Edgecombe Avenue, New York (Manhattan), New York",40.8208788,-73.9451634,0,4
4/24/16,"1055 L P Bailey Memorial Hwy, Halifax, Virginia",36.7768071,-78.9226676,0,5
4/24/16,"2000 block of West 68th Place, Chicago (Englewood), Illinois",41.7695481,-87.6738787,2,3
4/24/16,"1400 block of 14th Street, Denver, Colorado",39.7480015,-105.0006961,0,4
4/25/16,"400 Charlotte Avenue, Nashville, Tennessee",36.1664533,-86.7815239,0,4
4/25/16,"1506 Northwest 70th Street, Miami, Florida",25.8384009,-80.2233586,0,5
4/26/16,"6500 block of Hil-Mar Drive, District Heights (Forestville), Maryland",38.8431713,-76.895417,1,4
4/27/16,"4300  Block of Kerrit Dr, Baton Rouge, Louisiana",30.4903259,-91.0871866,2,2
4/27/16,"Pecan Drive, Kilmichael, Mississippi",33.4353991,-89.5724082,3,1
4/29/16,"400 block of N Dade Ave, Saint Louis (Ferguson), Missouri",38.7509246,-90.315066,0,4
4/29/16,"3200 block of San Pablo Avenue, Oakland, California",37.822573,-122.2770867,0,5
5/1/16,"1955 Old Castle Drive, Murfreesboro, Tennessee",35.822794,-86.349051,0,5
5/4/16,"16th Avenue North and Newton Avenue North, Minneapolis, Minnesota",44.99522,-93.30571,1,7
5/5/16,"300 block of North Thomas Drive, Shreveport, Louisiana",32.5389864,-93.7634778,2,6
5/5/16,"2108 NW 19th Terrace, Miami, Florida",25.7937372,-80.227331,1,3
5/6/16,"12300 block of Gratiot, Detroit, Michigan",42.4159689,-82.989651,1,4
5/6/16,"1300 block of Clay Street, Montgomery, Alabama",32.3757177,-86.3332762,1,3
5/6/16,"7101 Democracy Blvd, Bethesda, Maryland",39.0257716,-77.1475762,3,3
5/8/16,"8600 block of North Lamar, Austin, Texas",30.3546103,-97.7046928,1,3
5/11/16,"1400 block of 21st Street N, Birmingham, Alabama",33.531259,-86.814271,1,4
5/11/16,"7100 block of South State Street, Chicago, Illinois",41.7639336,-87.6248645,0,5
5/14/16,"2337 Washington St W, Charleston, West Virginia",38.3730759,-81.7076955,1,3
5/15/16,"420 North Garvin Street, Evansville, Indiana",37.9812025,-87.5568448,0,4
5/15/16,"Rossman Dairy Road, Moultrie, Georgia",31.2122073,-83.8517835,5,0
5/17/16,"5360 Savannah Highway, Ravenel, South Carolina",32.784928,-80.203702,3,1
5/18/16,"34th Street and North Keystone Avenue, Indianapolis, Indiana",39.8180988,-86.1216714,0,4
5/22/16,"8639 Apple St, New Orleans, Louisiana",29.9616159,-90.1237103,0,4
5/22/16,"Poplar and Sutter Streets, Stockton, California",37.962289,-121.2882889,1,3
5/22/16,"100 block of Rains Avenue, Nashville, Tennessee",36.1401248,-86.7638002,0,4
5/23/16,"102 Isabella Avenue, Newark, New Jersey",40.7414542,-74.2209565,0,5
5/29/16,"200 block of N 3rd St, Las Vegas, Nevada",36.1720387,-115.1413268,0,4
5/29/16,"600 block of Martin Luther King Jr. Boulevard, Trenton, New Jersey",40.229425,-74.763225,0,6
5/29/16,"300 block of South Meridian Street, Indianapolis, Indiana",39.7624106,-86.1583195,0,4
5/29/16,"13210 Memorial Drive, Houston, Texas",29.7730283,-95.5741433,2,6
5/30/16,"500 block of East 43rd Street, Baltimore, Maryland",39.3410472,-76.609056,0,5
5/30/16,"3900 block of 44th, Sacramento, California",38.5129184,-121.4626226,0,5
5/31/16,"3300 block of West Huron Street, Chicago, Illinois",41.8936911,-87.7089351,0,4
5/31/16,"6600 block of Pawawna Drive, Fort Wayne, Indiana",41.1059598,-85.0571391,0,4
6/4/16,"3600 block of Hudson Street, Denver, Colorado",39.7674446,-104.9234444,3,1
6/5/16,"8th and Humboldt Avenue N., Minneapolis, Minnesota",44.9863398,-93.2981823,0,4
6/5/16,"2600 block of Skyline Boulevard S, Cape Coral, Florida",26.6035305,-81.9909408,3,3
6/5/16,"8152 N Black Canyon Hwy, Phoenix, Arizona",33.5563863,-112.1139819,2,4
6/5/16,"Mermaid Ave and 16th St., Brooklyn, New York",40.5767364,-73.9837154,0,4
6/6/16,"33 60 South Fairway Street, Visalia, California",36.3034273,-119.3109697,0,4
6/8/16,"66 Washington St, Boston, Massachusetts",42.245876,-71.1199317,1,3
6/9/16,"Landview Drive, Fort Walton Beach, Florida",30.462036,-86.648831,0,4
6/11/16,"2300 block of Davis Ave, Roswell, New Mexico",33.4198165,-104.5184652,5,0
6/11/16,"4000 block of Elmore Avenue, Webster, Minnesota",44.5297813,-93.3728498,0,4
6/11/16,"Alvarado Avenue, Stockton, California",37.9874266,-121.291158,1,3
6/11/16,"8500 block of Cedros Avenue, Panorama City, California",34.2247508,-118.4535746,3,2
6/11/16,"4000 block of Collegiate Avenue, Charlotte, North Carolina",35.3242274,-80.7105361,1,3
6/12/16,"1912 S Orange Avenue, Orlando, Florida",28.5196046,-81.3767987,50,53
6/13/16,"Avenue D and E. 57th, Brooklyn, New York",40.6427459,-73.9226193,0,5
6/13/16,"3200 block of West Congress, Chicago, Illinois",41.8749169,-87.7059695,0,5
6/14/16,"South Van Buren and Elm streets, Wilmington, Delaware",39.7407805,-75.5645628,0,4
6/14/16,"1301 Franklin Street, Oakland, California",37.803382,-122.2705555,1,3
6/18/16,"Fredrick Douglas Road, Exmore, Virginia",37.532716,-75.831745,1,3
6/18/16,"2625 Arnold Ct, Waycross, Georgia",31.222011,-82.3755135,2,2
6/18/16,"East 79th Street and South Escanaba Avenue, Chicago, Illinois",41.7518868,-87.5540382,0,4
6/19/16,"2328 Melrose Avenue, Roanoke, Virginia",37.285884,-79.975037,0,4
6/21/16,"Mosshill Lane, Willingboro, New Jersey",40.031029,-74.8923405,0,4
6/21/16,"2802 Rodman Street, Louisville, Kentucky",38.2088588,-85.7701488,2,2
6/22/16,"Lancashire Drive and Central Drive, Dekalb (county), Georgia",33.8115908,-84.1881891,1,4
6/22/16,"3100 block of West Warren, Chicago, Illinois",41.8819174,-87.7038016,0,4
6/24/16,"N. 3rd and Walker, Kansas City, Kansas",39.1232982,-94.6161014,0,4
6/24/16,"Brook and Winter Street, Hartford, Connecticut",41.7792046,-72.6830549,0,5
6/24/16,"3100 block of Orleans Ave, District Heights, Maryland",38.8453975,-76.8779699,3,2
6/25/16,"2466 East Lancaster Avenue, Fort Worth, Texas",32.7443545,-97.2916452,2,5
6/25/16,"700 block of Craig Street, Norfolk, Virginia",36.8281956,-76.2786591,0,4
6/25/16,"1400 block of W. 114th Place, Chicago, Illinois",41.6860028,-87.6569173,0,4
6/26/16,"Highway 38 N, Bennettsville, South Carolina",34.6084346,-79.679436,0,4
6/26/16,"1500 block of Moreland Avenue SE, Atlanta, Georgia",33.7112012,-84.3486643,1,4
6/26/16,"6000 block of Elm Street, Houston, Texas",29.7127764,-95.4869789,1,3
6/26/16,"2240 Camp Greene St., Charlotte, North Carolina",35.2246413,-80.8849722,0,5
6/27/16,"13436 Killiam Loop NE, Woodburn, Oregon",45.1478739,-122.7842785,3,1
6/29/16,"6100 block of West Lake Mead Boulevard, Las Vegas, Nevada",36.1957802,-115.2239793,5,0
6/30/16,"9500 block of South Loomis Street, Chicago, Illinois",41.721063,-87.658076,1,4
7/3/16,"401 Lea Joyner Memorial Expy, Monroe, Louisiana",32.5025818,-92.1070681,2,3
7/3/16,"2300 block of Daisy Street, Chattanooga, Tennessee",35.0658842,-85.2516153,0,4
7/4/16,"Seventh  Ave and Liberty Ave, Pittsburgh, Pennsylvania",40.4431054,-79.9973626,0,4
7/4/16,"5500 block of South Hermitage Avenue, Chicago (Englewood), Illinois",41.7935899,-87.6682188,0,4
7/4/16,"419 Chauncey Street, Brooklyn, New York",40.6819565,-73.9176852,0,7
7/4/16,"1400 block of W. 107 Street, Cleveland, Ohio",41.4817352,-81.761476,0,4
7/4/16,"1300 block of Robin, Houston, Texas",29.7565882,-95.3806045,3,2
7/4/16,"4000 block of West Southern Avenue, Phoenix, Arizona",33.3920573,-112.1457402,2,6
7/7/16,"536 Volunteer Parkway, Bristol, Tennessee",36.5871277,-82.1861974,1,4
7/7/16,"800 Main St, Dallas, Texas",32.7790902,-96.8046132,5,9
7/7/16,"2136 North Lobdell Avenue, Baton Rouge, Louisiana",30.4680064,-91.1180452,0,4
7/11/16,"1800 block of W. North Avenue, Baltimore, Maryland",39.3098853,-76.6465614,0,5
7/11/16,"500 block of Summit Avenue, Jackson, Michigan",42.2466072,-84.3880416,0,4
7/11/16,"811 Port St, Saint Joseph, Michigan",42.1101154,-86.4772334,3,2
7/11/16,"5100 block of Call Pl., SE, Washington, District of Columbia",38.8843097,-76.928377,0,4
7/13/16,"105 Magnolia Avenue, Warner Robins, Georgia",32.643751,-83.615857,0,5
7/13/16,"3000 block of Miami St, Saint Louis, Missouri",38.59048,-90.234406,2,2
7/14/16,"400 block of Pecan Avenue, Crosby, Texas",29.8723599,-95.0662297,3,1
7/14/16,"1600 block of 7th Street, Oakland, California",37.8062846,-122.2982197,0,4
7/14/16,"900 block of Moeller Avenue, Akron, Ohio",41.0692133,-81.5449249,1,3
7/15/16,"4006 NW 417th Street, Woodland, Washington",45.9231095,-122.7124463,3,1
7/16/16,"6300 block of Benavides Drive, Dallas, Texas",32.7154355,-96.7140901,0,5
7/16/16,"5000 block of Euclid Avenue, Cleveland, Ohio",41.5039407,-81.6542815,0,5
7/16/16,"1200 block of West 25th Street, San Bernardino, California",34.1388558,-117.3102268,0,4
7/16/16,"621 Stephens Drive, Bakersfield, California",35.3478291,-119.0358824,1,14
7/16/16,"1348 College Street, Clarksville, Tennessee",36.5408382,-87.3363054,0,6
7/17/16,"9611 Airline Highway, Baton Rouge, Louisiana",30.4339132,-91.0822147,4,3
7/17/16,"6610 Tidwell, Houston, Texas",29.8479402,-95.3029017,1,3
7/17/16,"Grand River and McGraw avenue, Detroit, Michigan",42.3533894,-83.1009443,0,4
7/21/16,"4400 block of South Leamington, Chicago, Illinois",41.812846,-87.752214,0,5
7/22/16,"300 block of North Wildwood Avenue, Kankakee, Illinois",41.1218539,-87.8536075,0,5
7/23/16,"3630 Ashley Phosphate Road, North Charleston, South Carolina",32.9256053,-80.0846833,0,4
7/23/16,"Fountain Avenue, Brooklyn, New York",40.6657986,-73.8711445,0,4
7/23/16,"3400 block of Beekman Street, Cincinnati, Ohio",39.1490878,-84.5512305,2,2
7/23/16,"202 Childers Drive, Bastrop, Texas",30.1029405,-97.3288544,4,1
7/25/16,"3580 Evans Ave, Fort Myers, Florida",26.6107261,-81.8603207,2,19
7/28/16,"303 College Ave, Elmira, New York",42.0896477,-76.8105561,0,5
7/28/16,"Greenmount Avenue, Baltimore, Maryland",39.3188223,-76.6094629,0,4
7/28/16,"800 block of West 50th Place, Chicago, Illinois",41.8024773,-87.6453979,2,2
7/29/16,"Trail Creek St, Athens, Georgia",33.9664065,-83.3579781,0,7
7/30/16,"5000 block of Kensington Ave, Saint Louis, Missouri",38.653869,-90.2631671,0,5
7/30/16,"14699 Highway 17, Townsend (Eulonia), Georgia",31.533322,-81.4271816,0,5
7/30/16,"10009 Chennault Beach, Mukilteo, Washington",47.8979914,-122.3044037,3,1
7/31/16,"Southwest 203rd Terrace and 115th Avenue, Miami, Florida",25.57761,-80.378916,3,1
7/31/16,"208 East Sixth Street, Austin, Texas",30.2678424,-97.7409538,1,4
8/2/16,"5700 block of Hallandale Beach Blvd, Hollywood (West Park), Florida",25.9847676,-80.1746385,0,4
8/3/16,"4110 Glenwood Road, Decatur, Georgia",33.7389919,-84.2503463,1,3
8/4/16,"Ayers Street and Griffith Avenue, Memphis, Tennessee",35.161441,-90.0276687,0,4
8/5/16,"70 block of Thorpe Street, Pontiac, Michigan",42.637713,-83.3115863,1,3
8/5/16,"21600 block of Rider St, Perris, California",33.8299871,-117.2853594,2,2
8/6/16,"51 Winding Brook Drive, Reading (Sinking Spring), Pennsylvania",40.3317836,-76.0242866,5,0
8/7/16,"5925 South Figueroa Street, Los Angeles, California",33.986674,-118.283052,1,3
8/7/16,"4460 Clay St, Vicksburg, Mississippi",32.3437851,-90.8294708,1,3
8/7/16,"5400 block of Sheridan Boulevard, Arvada, Colorado",39.7944462,-105.0519541,2,2
8/7/16,"100 block of South Springfield, Chicago, Illinois",41.8797739,-87.7231847,0,4
8/8/16,"341 General Marshall Street NE, Albuquerque, New Mexico",35.0798876,-106.5495358,2,2
8/8/16,"1214 Labelle St, Jacksonville, Florida",30.302565,-81.732164,0,7
8/11/16,"500 block of E Ashmead St, Philadelphia, Pennsylvania",40.037283,-75.160596,0,4
8/12/16,"100 block of West 38th Street, Jacksonville, Florida",30.3678083,-81.65485,1,3
8/12/16,"10921 Estate Ln, Dallas, Texas",32.8825416,-96.6968421,1,3
8/13/16,"4001 West Fond Du Lac Ave, Milwaukee, Wisconsin",43.0795952,-87.9635538,2,2
8/13/16,"Jamaica Ave and 105th St, Richmond Hill, New York",40.6952276,-73.8419975,0,4
8/13/16,"1800 Connecticut Ave, Joplin, Missouri",37.0712829,-94.4942382,0,4
8/14/16,"1600 block of Selden Avenue, Norfolk, Virginia",36.8273368,-76.2677326,0,4
8/14/16,"1717 Plymouth Ave N, Minneapolis, Minnesota",44.9912473,-93.302672,0,5
8/17/16,"Mandela Parkway, Oakland, California",37.8152684,-122.2900858,0,4
8/18/16,"402 E Main Street, Waterbury, Connecticut",41.5541443,-73.0339044,0,4
8/20/16,"900 block of Pacific Avenue, Tacoma, Washington",47.2554249,-122.4390956,0,5
8/20/16,"903 Dixwell Ave, Hamden, Connecticut",41.3377926,-72.9349372,0,4
8/20/16,"Jim Platt Road, Citronelle, Alabama",31.049996,-88.308808,5,0
8/21/16,"19 Plymouth St, Bridgeport, Connecticut",41.198299,-73.1755346,0,13
8/21/16,"Westview and Stratton Street, Boston, Massachusetts",42.2911132,-71.0887781,0,4
8/25/16,"Marion Street, Bridgeton, New Jersey",39.4317981,-75.2288678,0,5
8/27/16,"3810 7th Ave, Bessemer (Brighton), Alabama",33.441064,-86.950604,1,6
8/27/16,"1900 block of NW 83rd Terr, Miami, Florida",25.8505231,-80.229801,2,4
8/28/16,"2200 block of 17th St, Lubbock, Texas",33.5798765,-101.8641012,0,6
8/28/16,"514 E 156th St, Bronx, New York",40.819209,-73.9112157,0,4
8/28/16,"S Grand Blvd and Montana St, Saint Louis, Missouri",38.5837653,-90.2447307,2,2
8/29/16,"907 White Horse Pike, Egg Harbor City, New Jersey",39.5265587,-74.6437543,1,5
8/29/16,"41450 Cruz Way, Temecula, California",33.519479,-117.0317887,5,0
8/30/16,"400 Merritts Avenue NE, Atlanta, Georgia",33.7690527,-84.37451,0,4
8/30/16,"6800 block of South Ashland, Chicago (Englewood), Illinois",41.7698662,-87.664355,0,4
9/3/16,"100 block of North Seeley Avenue, Chicago, Illinois",41.9705491,-87.6804572,0,4
9/4/16,"1020 Orange Ave NE, Roanoke, Virginia",37.2837756,-79.9227534,1,10
9/5/16,"2700 block of W Lexington Ave, Chicago, Illinois",41.872262,-87.69373,2,3
9/8/16,"8330 Linden Rd, Del Valle, Texas",30.1333938,-97.5894034,4,0
9/8/16,"300 block of Lacey St, Hot Springs National Park (Hot Springs), Arkansas",34.49885,-93.0754756,1,4
9/10/16,"3451 Northwest 36 Street, Miami, Florida",25.8089503,-80.252252,1,3
9/11/16,"3006 Holton Avenue, Fort Wayne, Indiana",41.0574046,-85.1187517,3,1
9/11/16,"2349 S Claiborne Ave, New Orleans, Louisiana",29.944713,-90.091398,1,5
9/11/16,"500 block of Westport Rd, Kansas City, Missouri",39.0529277,-94.5917188,0,6
9/11/16,"2207 Pierce Road, Saginaw, Michigan",43.506883,-83.959673,0,5
9/11/16,"1100 block of Highway 70, New Bern, North Carolina",35.0799924,-77.029764,0,5
9/13/16,"1723 E Wayne St, Fort Wayne, Indiana",41.0803766,-85.1148879,3,2
9/14/16,"16000 block of Saybrook, Humble, Texas",29.958559,-95.3022945,1,3
9/16/16,"5100 block of Sansom St, Philadelphia, Pennsylvania",39.9574785,-75.2234002,2,5
9/16/16,"555 N Heliotrope Dr, Los Angeles (Hollywood), California",34.0806533,-118.295644,2,2
9/17/16,"20582 SW 119th Ave, Miami, Florida",25.5755304,-80.3853663,0,6
9/17/16,"3918 Columbia St, Orlando, Florida",28.526767,-81.424421,1,6
9/17/16,"2016 West 76th Street, Indianapolis, Indiana",39.8908879,-86.197731,2,2
9/17/16,"2600 block of Birney Place SE, Washington, District of Columbia",38.8568555,-76.9968407,2,7
9/18/16,"3001 Castor Avenue, Philadelphia, Pennsylvania",39.9857442,-75.0859131,0,4
9/18/16,"421 Rivermont Ave, Lynchburg, Virginia",37.4215932,-79.1497818,1,3
9/23/16,"201 Cascade Mall Dr, Burlington, Washington",48.4631672,-122.338276,5,0
9/24/16,"Greenmount Avenue and Preston Street, Baltimore, Maryland",39.3048255,-76.6081873,0,8
9/25/16,"300 block of E. Green St, Champaign, Illinois",40.110245,-88.2353849,1,3
9/26/16,"100 block of 5 Royales Dr, Winston Salem (Winston-salem), North Carolina",36.1144292,-80.2452377,0,4
9/26/16,"21219 Grand Linden Ct, Humble, Texas",30.0216352,-95.3123502,0,4
9/26/16,"5450 Weslayan St, Houston, Texas",29.7235827,-95.4421156,1,6
9/29/16,"400 block of Ellis Street, San Francisco, California",37.7848729,-122.412823,1,3
10/1/16,"17250E Road, Pembroke Township, Illinois",41.0321327,-87.5381426,4,0
10/1/16,"3200 block of East Clay Avenue, Fresno, California",36.7565708,-119.7710645,0,4
10/2/16,"2600 South Flores Street, San Antonio, Texas",29.398425,-98.504302,1,4
10/3/16,"Fourth St and Hennepin Ave, Minneapolis, Minnesota",44.9804419,-93.271348,0,4
10/4/16,"3727 Ulloa Street, New Orleans, Louisiana",29.9673809,-90.1018339,3,2
10/8/16,"7301 3rd Ave, Brooklyn, New York",40.632653,-74.026982,0,4
10/9/16,"1850 28th Street SE, Grand Rapids, Michigan",42.9121308,-85.6224829,1,8
10/9/16,"1696 Arden Way, Sacramento, California",38.597953,-121.4275994,1,3
10/13/16,"2700 block of West Lexington, Chicago, Illinois",41.872262,-87.69373,0,4
10/14/16,"3300 block of W Maypole Ave, Chicago, Illinois",41.8838688,-87.7086392,1,6
10/15/16,"1800 block of St Stephens Road, Mobile, Alabama",30.7030224,-88.0786222,0,5
10/15/16,"7801 East State St, Rockford, Illinois",42.2696203,-88.962777,1,5
10/15/16,"2918 Rimpau Blvd, Los Angeles, California",34.0271623,-118.3508137,4,11
10/17/16,"6700 block of South Winchester, Chicago (Englewood), Illinois",41.7720758,-87.6725184,1,4
10/18/16,"325 La Grande Ave, San Francisco, California",37.719223,-122.4249666,0,4
10/22/16,"77th and Bancroft Avenues, Oakland, California",37.7639097,-122.1745677,0,7
10/23/16,"Highway 66 and N 3310 Rd, Wellston, Oklahoma",35.6754681,-97.1057803,1,5
10/25/16,"3300 block of Riverside Dr, Dayton, Ohio",39.7995186,-84.2076175,1,3
10/25/16,"830 Campbell Avenue Southeast, Roanoke, Virginia",37.2730757,-79.9309748,2,3
10/27/16,"600 block of Moccasin Gap Road, Jackson, Georgia",33.3840103,-83.9905366,4,0
10/28/16,"200 block of Lorenz Blvd, Jackson, Mississippi",32.3336946,-90.1820414,0,6
10/28/16,"Northwest 173rd Terrace and 27th Avenue, Miami Gardens, Florida",25.9321942,-80.2447991,0,4
10/29/16,"2010 Cornell Ridge Dr, Dayton, Ohio",39.7769607,-84.2515891,1,3
10/29/16,"1600 block of Century Boulevard, Los Angeles, California",33.9456688,-118.2462593,0,5
10/29/16,"3500 block of Madison Street, Riverside, California",33.9365942,-117.4055661,0,4
10/30/16,"742 Junction Ave, Toledo, Ohio",41.6480971,-83.5768349,0,4
10/30/16,"135 Ridge Street, New York (Manhattan), New York",40.7195832,-73.9830138,0,4
10/30/16,"119 First Street, Newburgh, New York",41.5020978,-74.0104455,2,5
10/30/16,"6860 Walker Mill Road, Capitol Heights, Maryland",38.8700689,-76.890003,3,3
10/30/16,"2900 block of Aspen Meadow, San Antonio, Texas",29.4646285,-98.60694,0,5
10/31/16,"700 Block of W 68th St, Shreveport, Louisiana",32.4437429,-93.7694936,0,4
11/1/16,"5200 block of Zodiac Rd, Memphis, Tennessee",35.0062526,-89.9592378,1,5
11/2/16,"2111 Bragg Street, Little Rock, Arkansas",34.7280319,-92.2659908,1,4
11/3/16,"8000 block of S Shore Dr, Chicago, Illinois",41.7935489,-87.5804185,2,2
11/3/16,"234 Cleveland Street, Orange, New Jersey",40.7785914,-74.2270541,2,2
11/4/16,"5451 Springfield Ave, Philadelphia, Pennsylvania",39.9399938,-75.2255112,0,4
11/5/16,"3135 West Broward Boulevard, Fort Lauderdale (Lauderhill), Florida",26.1214641,-80.1868886,1,3
11/5/16,"10726 Perrin Beitel Rd, San Antonio, Texas",29.537801,-98.4109605,0,4
11/5/16,"803 Main St, Myrtle Beach, South Carolina",33.6935848,-78.8842854,0,5
11/5/16,"420 14th Street, Oakland, California",37.8042682,-122.270321,0,8
11/5/16,"4800 block of North Winthrop, Chicago, Illinois",41.969431,-87.658036,0,5
11/9/16,"1524 3rd Ave, Seattle, Washington",47.6104626,-122.3380822,0,5
11/9/16,"3400 block of W Monroe, Chicago, Illinois",41.8795914,-87.7109924,1,3
11/9/16,"1800 block of East Brooks Road, Memphis, Tennessee",35.0609342,-90.003693,0,4
11/10/16,"6610 S Sam Houston Pkwy W, Houston, Texas",29.609754,-95.484097,1,3
11/11/16,"7705 Channelside Street, Houston, Texas",29.7172369,-95.2831135,0,4
11/12/16,"8600 block of Ardith Drive, Sacramento, California",38.456391,-121.3840833,1,5
11/12/16,"21st St and Cleveland Ave, Kansas City, Missouri",39.0862194,-94.5382161,1,3
11/12/16,"2500 Park Avenue, Bridgeport, Connecticut",41.1921357,-73.2140401,0,5
11/13/16,"5105 Cleveland Rd, Jacksonville, Florida",30.3648853,-81.7059219,3,2
11/13/16,"8000 Midcrown, San Antonio, Texas",29.5074775,-98.3800289,0,4
11/13/16,"Conley Street and South Ivey Lane, Orlando, Florida",28.5325363,-81.4343377,0,4
11/17/16,"160 Longfellow, Dyersburg, Tennessee",36.030066,-89.364456,1,7
11/18/16,"5000 block of West Wabansia, Chicago, Illinois",41.911648,-87.751215,0,4
11/22/16,"1068 Harlem Academy Avenue, Clewiston, Florida",26.7371251,-80.9530962,1,4
11/23/16,"928 Cross Road, Olive Branch, Mississippi",34.9897912,-89.7725859,0,4
11/24/16,"4501 W Broadway, Louisville, Kentucky",38.2506529,-85.8277314,2,4
11/24/16,"77 Central Ave, Albany, New York",42.6592111,-73.7658574,1,3
11/25/16,"Magnolia Street and Felicity Street, New Orleans, Louisiana",29.944205,-90.08645,0,4
11/26/16,"8800 block of S Exchange Ave, Chicago, Illinois",41.735373,-87.553162,1,5
11/27/16,"100 block of Bourbon Street, New Orleans, Louisiana",29.9542063,-90.0691878,1,9
11/27/16,"Gregory and Prospect, Kansas City, Missouri",38.9980331,-94.5568984,0,7
11/28/16,"1067 McDonald Avenue, Wilmington, California",33.7843494,-118.2715238,0,4
11/28/16,"300 block of West 2nd Street, San Pedro, California",33.7423786,-118.2835567,0,4
11/30/16,"2901 Garrison Blvd, Baltimore, Maryland",39.3207851,-76.6770843,2,4
12/1/16,"N/A, Clearlake Oaks, California",39.0262841,-122.6719304,1,3
12/2/16,"3 1st Ave, Bloomfield, New Jersey",40.7700791,-74.1887489,0,6
12/3/16,"91st Street and Western Avenue, Los Angeles, California",33.9545261,-118.3090184,0,6
12/5/16,"1532 Stagecoach Lane, Albuquerque, New Mexico",35.0481824,-106.4910219,4,1
12/9/16,"15300 block of Market, Channelview, Texas",29.7716504,-95.1391912,4,0
12/9/16,"842 Fresno Street, Fresno, California",36.7276906,-119.803458,0,4
12/11/16,"192 Knickerbocker Ave, Brooklyn, New York",40.7035923,-73.9271511,0,4
12/11/16,"4305 N Pine Hills Rd, Orlando (Pine Hills), Florida",28.5959767,-81.4508641,1,4
12/11/16,"3916 South Hanover Street, Baltimore, Maryland",39.2349128,-76.6117247,0,5
12/11/16,"1200 block of East Highland Ave, Rocky Mount, North Carolina",35.9468557,-77.779753,0,4
12/16/16,"4300 block of South Rockwell, Chicago, Illinois",41.81559,-87.6895193,2,2
12/16/16,"13th and South Kedzie, Chicago, Illinois",41.8645832,-87.7056062,0,4
12/17/16,"4115 N. Tryon Street, Charlotte, North Carolina",35.2579463,-80.7965663,0,4
12/17/16,"100 block of West 105th Street, Chicago (Roseland), Illinois",41.7037174,-87.6259228,4,1
12/23/16,"3813 Richard Arrington Boulevard North, Birmingham, Alabama",33.5382559,-86.782512,1,3
12/23/16,"4900 block of West Hubbard, Chicago, Illinois",41.888919,-87.74824,0,4
12/24/16,"490 K Ford Rd, Madison, North Carolina",36.389223,-80.007822,0,7
12/24/16,"2241 Banks Lane East, Wilson, North Carolina",35.7313199,-77.8730269,4,0
12/25/16,"858 US-231, Ozark, Alabama",31.449915,-85.6612494,0,4
12/25/16,"8600 block of South Maryland Avenue, Chicago, Illinois",41.738338,-87.6036534,3,4
12/25/16,"4 North 3rd Avenue, Mount Vernon, New York",40.9124997,-73.8367044,1,5
12/28/16,"2914 10th Street, Columbus, Georgia",32.464807,-84.948577,1,4
12/30/16,"3230 Possum Run Rd, Mansfield, Ohio",40.6711803,-82.4977923,0,5
12/30/16,"95 S Turnpike Road, Wallingford, Connecticut",41.4494322,-72.8451887,2,2
12/31/16,"27 Briarwood Ct, Lenox (El Dorado), Georgia",31.354947,-83.4983023,2,2
12/31/16,"3704 Fannin Street, Houston, Texas",29.7379813,-95.3790112,1,3
4/30/17,"4104 SW 28th, Topeka, Kansas",39.0169834,-95.7280806,4,1
5/1/17,"3200 block of Reynolds Ave, Dallas, Texas",32.7864089,-96.7407147,2,3
5/2/17,"1566 West 24th Street, Jacksonville, Florida",30.3585156,-81.6820029,1,3
5/4/17,"600 block of Copeman Boulevard, Flint, Michigan",43.028638,-83.7112955,1,3
5/7/17,"2600 block of 46th Pl, Chicago, Illinois",41.8092739,-87.6892932,2,8
5/9/17,"1900 block of S. Boeke, Kansas City, Kansas",39.065918,-94.632859,3,1
5/10/17,"300 block of Centre St, Trenton, New Jersey",40.209726,-74.7594865,1,3
5/14/17,"311 S Main St, Jonesboro, Arkansas",35.839814,-90.705197,1,6
5/14/17,"14112 Chicago Road, Dolton, Illinois",41.6384793,-87.6078608,0,5
5/14/17,"Hal McRae Blvd and Delaney Ave, Avon Park, Florida",27.584669,-81.498135,0,5
5/14/17,"8600 block of Calmont Ave, Fort Worth, Texas",32.7360013,-97.4672606,0,4
5/16/17,"21785 Lowcountry Hwy, Ruffin, South Carolina",33.0048366,-80.8151598,3,1
5/20/17,"2100 block of W Huntingdon St, Philadelphia, Pennsylvania",39.9933871,-75.1628517,0,10
5/21/17,"4300 Beaver Dr, Des Moines, Iowa",41.6388144,-93.6789339,1,3
